OBJECTID,WD21CD,WD21NM,WD21NMW,BNG_E,BNG_N,LONG,LAT,GlobalID,SHAPE_Length,SHAPE_Area
4399,E05010808,Dogsthorpe, ,520365,301377,-0.22436,52.596882,{C59E1CBF-0585-4892-9FFB-6BE3F2444CF7},6639.75763265453,2180819.75807748
4400,E05010809,East, ,521717,299723,-0.20502,52.581718,{C8518319-A5F8-4006-9CFA-77F567C04ACF},14950.2760872835,9702215.33839878
4401,E05010810,"Eye, Thorney and Newborough", ,525700,304327,-0.14452,52.622181,{34C71680-80FD-421D-B73F-8D0EEBD6F4ED},59058.1501868737,133613721.324424
4402,E05010811,Fletton and Stanground, ,520892,297255,-0.21809,52.559719,{D301BB93-5E70-433A-A0D8-D002FF4FAB68},14709.2792602259,5105467.07379691
4403,E05010812,Fletton and Woodston, ,517792,297625,-0.26366001,52.563728,{42814BCA-508C-4BCB-B18A-20CEF389E106},8588.64203720639,3203683.40697847
4404,E05010813,Glinton and Castor, ,513988,304046,-0.31755,52.622238,{4979EE33-EEEB-4633-BED3-653E8A13DB1D},51724.6095813172,53563809.4581576
4405,E05010814,Gunthorpe, ,519202,303109,-0.24089999,52.612701,{05926521-5012-4935-A10D-39161B863145},12938.9255145061,3631978.15518517
4406,E05010815,Hampton Vale, ,516307,293230,-0.28709999,52.524551,{99CA2FC8-E099-4584-A544-3CCF07713170},14855.0389211833,8355246.10037639
4407,E05010816,Hargate and Hempsted, ,518213,295032,-0.25838,52.54034,{93D095FB-2976-4968-ADE8-38FB6931EECF},18045.7433970007,7673834.1163031
4408,E05010817,North, ,518657,301491,-0.24952,52.598282,{D300B052-9E0F-4ED1-A1CE-CB724CEFD40A},8053.75485872769,2186693.49014872
4409,E05010818,Orton Longueville, ,516566,296622,-0.28209001,52.554981,{5D9EDC07-9491-419E-A97E-F995F4D8C62B},14409.9819754909,4427513.56056141
4410,E05010819,Orton Waterville, ,514709,296173,-0.30961999,52.551338,{1B814669-77FC-44E8-892D-ED76C78A0650},13707.5018323132,6878202.48651165
4411,E05010820,Park, ,519505,300306,-0.23744,52.587448,{67CE4798-E63A-4930-96BB-11C2E97A081A},6194.27622201799,2034454.52371557
4412,E05010821,Paston and Walton, ,518333,302104,-0.25409001,52.603859,{BF079685-20F1-4007-B567-B38F35CAB5DE},9377.70405291322,2446026.92333709
4413,E05010822,Ravensthorpe, ,517380,300055,-0.26888001,52.585651,{6A80DC38-ABA0-43CB-AAD4-38A0939E9381},8604.54540018567,3368477.90358527
4414,E05010823,Stanground South, ,520942,296013,-0.21780001,52.54855,{6D56D6D8-38EB-48F8-92A5-E0EDE7873FAB},13469.2142761092,4520647.52429023
4415,E05010824,Werrington, ,516525,303956,-0.28011999,52.620892,{83520D08-C86D-45EE-BE93-3398E845FF8C},8291.92514287744,3443849.396983
4416,E05010825,West, ,516173,298370,-0.28727001,52.57077,{9FD5285B-1CA8-45BB-9A80-B61DD207609C},9257.96148078252,3599901.85763037
4417,E05010826,Wittering, ,505375,300811,-0.44576001,52.594898,{33B8A244-CEFA-4697-9047-C9A1F0D9AB3D},33409.5812764588,32186859.7735757
4418,E05010827,Berechurch, ,599892,222089,0.90161902,51.861568,{272A5CEB-9226-4C79-8445-2F8F21F7EDE0},12131.4924113274,6487023.88590357
4419,E05010828,Castle, ,599782,225677,0.90209901,51.893829,{66917D06-2291-4A84-AA34-5D912CC4D3E6},11256.8654141261,3503615.73685234
4420,E05010829,Greenstead, ,602057,225036,0.93474001,51.88726,{FD2E232F-BAAC-4249-8A88-90809C51F7A5},9784.31089270824,2896083.31472378
4421,E05010830,Highwoods, ,600993,227869,0.92095298,51.913078,{05533258-0762-4592-8AF0-BE2EA2E798A2},10053.1474459091,3589898.65531703
4422,E05010831,Lexden and Braiswick, ,595463,227017,0.84017402,51.907391,{0AFA75B9-7091-4EBD-A94F-FB73E91D1C62},38538.0820413785,28977637.6105845
4423,E05010832,Marks Tey and Layer, ,593034,218964,0.80040801,51.835918,{1D071B16-F1E7-4DF5-9D5B-35A405462610},105635.547869157,81075694.1919576
4424,E05010833,Mersea and Pyefleet, ,601503,216857,0.921938,51.814011,{61638946-47D1-4770-8E21-3FD1FC6953B7},168799.273246493,51449555.2042063
4425,E05010834,Mile End, ,599195,227901,0.89486599,51.914009,{6D0DE1D3-6AA2-4934-AAA8-789B777F2BDC},14731.5970800658,6359099.68224554
4426,E05010835,New Town and Christ Church, ,599541,224435,0.897883,51.882759,{1D1E4071-3A77-44C5-A346-63569A8845AF},8886.52067827971,2530212.11262479
4427,E05010836,Old Heath and The Hythe, ,601945,222148,0.931427,51.861359,{7385C31B-72FC-4C40-B3B7-D4D0F3620CC0},17491.2658972751,8645268.29564005
4428,E05010837,Prettygate, ,596992,224138,0.86072701,51.881001,{2E74CCBF-53DC-44B2-9074-955B4C3A55F6},7513.339692356,2684954.00253003
4429,E05010838,Rural North, ,591096,228704,0.77770501,51.924061,{15B21C4E-C7DD-4A1E-B4D1-1FFA68EC36A1},82397.6575868413,98889726.9455553
4430,E05010839,St Anne's and St John's, ,602381,226902,0.94053698,51.903889,{92A29A42-6451-46FB-8AE7-603B58A6646D},11759.3201991132,3598858.63787285
4431,E05010840,Shrub End, ,598214,222304,0.877406,51.864101,{664B0E3F-34EF-43F5-81BF-0ABC95C6F5A2},11953.0104068038,5612103.49299137
4432,E05010841,Stanway, ,595708,223601,0.84179199,51.876629,{FCB3259F-E91E-4C50-AED9-93E5C09A4141},17846.7604645952,9117682.20585354
4433,E05010842,Tiptree, ,589510,216137,0.74777597,51.811741,{3A8C8805-09A7-4484-B5AB-CD1F00C94479},15551.2862163983,9576907.68463561
4434,E05010843,Wivenhoe, ,603766,223421,0.95858598,51.872131,{29A4EE4A-00E5-44C2-ADAF-E182DEA3030A},15960.0462950487,7330894.15744225
4435,E05010844,Downhall and Rawreth, ,579012,193331,0.58395302,51.610352,{637B15D4-F585-422D-B626-CD2434F1E1FC},20380.6497133413,12899846.1071316
4436,E05010845,Foulness and The Wakerings, ,599565,191733,0.87949502,51.5891,{E800AB27-45E5-4B6F-B1EA-565A5159491B},84413.7605623507,47211242.8910536
4437,E05010846,Hawkwell East, ,586492,192813,0.69158,51.603271,{2D0DDCC8-93B2-4CBE-8962-17257808C431},7707.33917493923,1099516.31452136
4438,E05010847,Hawkwell West, ,585081,191833,0.67071301,51.59494,{C6D11EF7-E315-4A4A-AA3C-9BF7AB75739E},13336.3595003351,4459959.36090916
4439,E05010848,Hockley, ,583149,192952,0.643435,51.605621,{E109BB05-E311-461B-A734-E3C97E56ECC6},13906.5363372893,5473073.3843289
4440,E05010849,Hockley and Ashingdon, ,585443,194270,0.67721999,51.616699,{12A20C86-7FFE-48B7-80E1-3C91AEB1C65F},21043.8950630661,11578139.3853921
4441,E05010850,Hullbridge, ,582496,194976,0.63506901,51.624008,{215B78B6-9A8C-4177-877F-D03B1A45063B},37308.1559575241,7739219.36182997
4442,E05010851,Lodge, ,582586,190006,0.63378298,51.579342,{7FC0BDCB-3DDE-4FC0-B9A2-7ACED52E8AE5},9856.15212546066,2944312.53431537
4443,E05010852,Roche North and Rural, ,591125,193447,0.75874501,51.60741,{C38AD05D-EAEE-4B79-9A52-4616DF837ED1},82554.6481490623,44285384.8420095
4444,E05010853,Roche South, ,591074,189666,0.75595301,51.573471,{0868D909-7ADE-4084-A77A-55750EF9438D},44454.9107577428,22124820.6858104
4445,E05010854,Sweyne Park and Grange, ,579705,191391,0.59295702,51.592701,{8D3CBACC-F995-4524-A349-9C05F436EDC1},6374.87936794443,1454500.2958445
4446,E05010855,Trinity, ,581967,191175,0.62546402,51.590038,{1759BC11-4FF7-4F08-8C07-8CC4411803FE},10373.3837602036,2710566.53759861
4447,E05010856,Wheatley, ,579782,190507,0.593615,51.58474,{1EB69AA9-D444-4D03-AFE0-DE42FCCE8CE1},10899.2737902239,3112240.91022136
4448,E05010857,Beauchief and Greenhill, ,433731,381650,-1.49497,53.330711,{3E2F1D49-984E-4B4D-B0E7-445750604092},14831.866738503,6751108.38825351
4449,E05010858,Beighton, ,442395,383197,-1.3646801,53.34399,{B3E0A1BE-DA9B-403B-96CA-65DB815A4A4E},15473.5207111861,5986856.85488682
4450,E05010859,Birley, ,439937,383266,-1.40159,53.344799,{4FA1EC9D-F289-4595-BAAB-8A8E3A85A60B},13255.5562582986,5093222.54646224
4451,E05010860,Broomhill and Sharrow Vale, ,433627,386683,-1.4960001,53.37595,{B063B761-8519-4210-A695-8DC1042F8027},11484.9678921111,3093262.24742509
4452,E05010861,Burngreave, ,435956,389559,-1.46067,53.401649,{A4930AC2-0ECB-45BB-9FF1-9D4C4FB48099},12756.5484055704,7070016.64785577
4453,E05010862,City, ,435455,386912,-1.4685,53.377892,{9BE45151-699E-437F-B844-CDC1D77681FB},10525.8801734494,3248962.46263821
4454,E05010863,Crookes and Crosspool, ,431842,387391,-1.52276,53.382431,{A3577878-5E4A-484C-AF18-BE892FCF22E4},10445.9607421015,3895405.65501098
4455,E05010864,Darnall, ,438815,388800,-1.41776,53.39463,{68A4A1EE-437A-4F58-972A-06179ED8F9A5},20017.9971915762,16026590.6787481
4456,E05010865,Dore and Totley, ,428678,381405,-1.57086,53.3288,{AAF46AB6-B30C-4A78-9771-62BBAF9812B9},36249.9983402454,27725005.0672863
4457,E05010866,East Ecclesfield, ,436001,395154,-1.45935,53.451939,{C3885448-2408-4D4A-AB62-C86015270C1C},20355.2414541013,9829468.68311322
4458,E05010867,Ecclesall, ,432319,383722,-1.51596,53.349419,{B81273B6-531E-49A9-8962-84C527C688EC},19070.1834902938,6968295.10324808
4459,E05010868,Firth Park, ,436105,391655,-1.45819,53.420479,{674E4650-A90A-445D-8723-19F9FB179F34},11374.2086123644,4373971.21364721
4460,E05010869,Fulwood, ,427211,385482,-1.59254,53.36552,{6C0393F8-A8E2-46A5-835C-F13FF16D712C},30870.1196904812,25556457.1706706
4461,E05010870,Gleadless Valley, ,435854,384144,-1.46281,53.352989,{B4D21912-0559-4F5B-B3FB-527A85B76F86},13130.9037047566,4387142.60567491
4462,E05010871,Graves Park, ,435483,382663,-1.46855,53.339699,{3645C26C-8125-464D-AE09-CBF5D1C659DF},13257.7057114881,5389322.07007765
4463,E05010872,Hillsborough, ,432843,390228,-1.5074199,53.40786,{2F0DE1E0-B928-4D9D-9F9E-2A59BAE4BD34},13374.8973077483,5575887.78018757
4464,E05010873,Manor Castle, ,438194,386364,-1.42739,53.37278,{AA2F6AFE-C319-485F-B430-673C03514E70},11442.8556178242,5394972.29076135
4465,E05010874,Mosborough, ,442876,381587,-1.3576699,53.329479,{3B48B629-9E97-487A-9579-E96DA720E61F},16301.6288045471,8943031.57590131
4466,E05010875,Nether Edge and Sharrow, ,434053,385135,-1.48976,53.362011,{8F11DA3A-EEEA-45C5-8365-AF111FA34733},9804.39608752231,3270134.90287534
4467,E05010876,Park and Arbourthorne, ,436955,384882,-1.44619,53.359539,{587B29AF-0BFC-46CE-BD4B-35E43B7B1254},10473.1716972809,4391687.73414174
4468,E05010877,Richmond, ,439477,384890,-1.40829,53.359428,{AD7C088D-E775-4F92-BE83-39C64F514482},13763.6756053469,5049663.1901546
4469,E05010878,Shiregreen and Brightside, ,437758,392505,-1.43321,53.428001,{A49109C8-72A7-417D-B5CE-6BB8DBFEC98F},13642.5252393239,6519267.00724331
4470,E05010879,Southey, ,433880,391858,-1.49164,53.422451,{E35C0724-C2D7-47E8-80D0-84E4571E3314},13926.2424303116,4804017.28000177
4471,E05010880,Stannington, ,425680,390102,-1.61517,53.407131,{393BD070-505D-4548-B0AC-A9605568DEE6},47118.8624404807,72284793.372676
4472,E05010881,Stocksbridge and Upper Don, ,423784,395901,-1.64326,53.459339,{C8250076-D31C-4D73-939A-892C40F5A271},64587.1439317963,93124771.8773445
4473,E05010882,Walkley, ,433276,388489,-1.50109,53.392208,{1100722E-7B1A-44BB-B422-D7B357DAC5CE},9608.31943179885,3059238.00924635
4474,E05010883,West Ecclesfield, ,433699,396052,-1.49392,53.460159,{29C7B0F4-432E-4B35-924E-7F6B9D1B0B7E},21347.8815822245,12543474.7070227
4475,E05010884,Woodhouse, ,441880,385333,-1.37213,53.363232,{7147A376-F280-484E-ADE6-CDC847F98764},16698.6109444134,7573986.32872794
4476,E05010885,Ashley, ,359752,174590,-2.5808101,51.46883,{EA528DA8-38CC-40C0-95C4-CE7F9F7E4E5F},6612.95478771788,1969131.02943698
4477,E05010886,Avonmouth and Lawrence Weston, ,353066,179256,-2.67769,51.510262,{C9D285A5-919D-483E-8931-BDD8A3F8E393},35661.2940067537,20278323.20798
4478,E05010887,Bedminster, ,357007,170909,-2.61988,51.435532,{0F58065D-4F83-4399-8366-F24ECBD18A24},10457.5473646614,3096614.11389999
4479,E05010888,Bishopston and Ashley Down, ,359226,175979,-2.5885501,51.481281,{662F79E7-7FE2-45E0-89A7-B669516FBB16},6704.82238886677,1530444.5052999
4480,E05010889,Bishopsworth, ,356944,169497,-2.62062,51.422829,{EC3AE6E1-8993-4157-B3AF-897228FA10F9},9387.00445899014,3880342.27031868
4481,E05010890,Brislington East, ,362982,170988,-2.5339401,51.436668,{CB3462A1-FAB4-450C-B3B5-DDD2467F7A96},14438.6393140847,3904777.96064131
4482,E05010891,Brislington West, ,361571,170684,-2.5541999,51.433842,{47E266CF-844E-4BEE-82CD-B47A93EAA303},13777.3361952243,3284844.93217935
4483,E05010892,Central, ,358713,172887,-2.5955701,51.453442,{22BAD81F-0D7E-4681-AFCF-353DC4D38D23},8259.1869423633,2231396.4751811
4484,E05010893,Clifton, ,357097,173388,-2.61889,51.457829,{F35758BC-F7AF-42A4-805F-989968ADF2E8},7811.31152313729,1710786.84937936
4485,E05010894,Clifton Down, ,357579,174118,-2.61204,51.464432,{341D8335-DCA8-48C8-AFCF-6E979B51B277},4677.88777557313,1032356.39895492
4486,E05010895,Cotham, ,358495,174305,-2.5988801,51.466179,{8BEFDA82-AF3B-4984-84CC-60AB3EDAD839},5164.22380905041,1002773.59121788
4487,E05010896,Easton, ,361281,173678,-2.5587001,51.460739,{6F42B197-E888-47A5-B66F-98288CFCF5C0},6800.22002441029,1479830.14471949
4488,E05010897,Eastville, ,362264,175187,-2.5447099,51.474369,{73906DFA-A242-40E9-BC6B-6E87AA0AB519},10141.1257449282,3559935.95059623
4489,E05010898,Filwood, ,359122,169631,-2.5893099,51.424198,{599B9C62-E968-494C-B4F5-B7BB47761B10},7980.31368852566,2843047.06598948
4490,E05010899,Frome Vale, ,363019,176591,-2.5339899,51.487049,{E648087F-5E3E-4F0A-8565-6CD82DE6E655},9257.70289513043,3497695.1022938
4491,E05010900,Hartcliffe and Withywood, ,357420,167779,-2.61356,51.407421,{F2C58553-109E-4CC6-A659-FA8890DCCA4A},10448.0653933609,3609583.59620121
4492,E05010901,Henbury and Brentry, ,356687,179044,-2.6254799,51.508652,{79A5D35E-F6F5-4A71-A390-ACC444703185},12722.2996484114,3889854.35081307
4493,E05010902,Hengrove and Whitchurch Park, ,359859,168120,-2.5785401,51.410671,{BFFA71EA-17ED-4D4B-B8C6-BA52B31FE545},11784.7025655832,5496449.31101789
4494,E05010903,Hillfields, ,363598,175151,-2.5255101,51.47414,{9896A385-F832-4C6A-A4B5-7995B0E64D26},6702.54323246789,2048192.63755514
4495,E05010904,Horfield, ,359297,177489,-2.5876999,51.494862,{D21FEF93-2AB8-4AEA-8C4E-32561860697F},6729.29734614048,2287121.67991247
4496,E05010905,Hotwells and Harbourside, ,358209,172619,-2.6027901,51.451,{BF358960-0AB6-4A76-A59F-7BF1F5377423},6084.05927440467,1105792.73681454
4497,E05010906,Knowle, ,360216,170675,-2.5736899,51.433659,{2D377E91-504D-4BCA-B486-645EAF806F84},7113.4962821902,2271349.46379349
4498,E05010907,Lawrence Hill, ,360591,173180,-2.5685799,51.456211,{FE72DFB8-6AB5-44E7-90F1-36D6E04C32DD},8841.16915171812,3548981.68457102
4499,E05010908,Lockleaze, ,360587,176299,-2.56898,51.484261,{727429C3-43E0-43DA-BFCC-D543EEAF4A41},12313.8612713265,4279215.02590495
4500,E05010909,Redland, ,358245,175325,-2.6026001,51.47533,{11D277B0-B76B-4F5D-97FC-87C8837C3E69},6390.21502337466,1730959.18745631
4501,E05010910,St George Central, ,363563,173761,-2.5258601,51.461639,{8849891B-7526-467C-9CC0-C4FBF3A451DA},7074.75986718414,1797152.42745664
4502,E05010911,St George Troopers Hill, ,363078,172713,-2.5327401,51.452179,{7D932082-A870-47E4-B258-0D5950384F9E},6800.25208642495,1339243.51766379
4503,E05010912,St George West, ,362083,173486,-2.5471399,51.459068,{F5B0B437-330B-4055-BC63-137681AC8996},5088.67825337526,1055345.52190627
4504,E05010913,Southmead, ,358478,178494,-2.5996101,51.503841,{7437E7E1-1E41-48DD-89A7-628C7D30FB41},9350.83191088675,2737744.46118384
4505,E05010914,Southville, ,358001,171690,-2.60568,51.442631,{4C711904-04CB-44CB-8C00-BA314A09ADA5},8280.15469822247,1637758.2679
4506,E05010915,Stockwood, ,361952,168923,-2.5485301,51.41803,{52CB854A-980F-43E7-904B-9CC1CB6B30E4},8416.98889800425,3244352.44886631
4507,E05010916,Stoke Bishop, ,355905,175852,-2.6363499,51.479889,{A9D558AA-0117-4076-ADA4-BB350F20A586},19258.0779544326,5316344.33729914
4508,E05010917,Westbury-on-Trym and Henleaze, ,357393,176953,-2.6150601,51.489899,{2FBCCEB4-5DC5-4C23-81FF-E5D99BBF819C},12170.8677455421,5251125.26385147
4509,E05010918,Windmill Hill, ,359634,171432,-2.58215,51.44043,{94A7A1AE-7042-4714-B7C9-38A064BE2EC2},7415.27138599601,1717925.97823385
4510,E05010921,Banbury Cross and Neithrop, ,445200,241156,-1.34202,52.066952,{9EE6C8DB-0A03-417E-9696-87F9B58277C8},10887.7703960631,3566234.22630614
4511,E05010922,Banbury Grimsbury and Hightown, ,446830,240964,-1.31827,52.065079,{AE405700-ED89-4E6B-B231-B1E0D40FFAB0},14945.6392387635,6086557.0522797
4512,E05010923,Banbury Hardwick, ,444549,242561,-1.35133,52.079632,{0ED22DC4-9EB8-4AE9-919D-FA47D167562E},12322.8257938666,3342012.78171855
4513,E05010924,Banbury Ruscote, ,443894,240695,-1.36113,52.062908,{E2483195-0195-4C0E-9817-C56639CEA755},8278.97976135781,2090687.12953775
4514,E05010925,Bicester East, ,459091,223359,-1.14245,51.905651,{BF70C9AA-CBA5-49F1-840B-85D2C625ACF1},7279.77002898459,2568624.34984299
4515,E05010926,Bicester North and Caversfield, ,457775,224805,-1.16134,51.918789,{006B8E6A-C15A-4C26-A1C8-B91F2F7D33B2},16023.8305892752,8013173.37764675
4516,E05010928,Bicester West, ,457496,223140,-1.16567,51.903851,{E4118822-2260-46AC-80A9-434F2B73A499},5966.58744947211,2061005.1884518
4517,E05010929,"Cropredy, Sibfords and Wroxton", ,440202,243830,-1.41461,52.09137,{0712F04A-2A94-42F9-89EE-CC0F0CF8E20A},85283.1927286832,122002214.552345
4518,E05010930,Deddington, ,448646,230634,-1.29324,51.972061,{7AE47FB0-11F2-4F4C-90B1-4A54A7663669},82498.5558366067,104004578.129939
4519,E05010932,Kidlington East, ,450540,211882,-1.26841,51.80331,{6BD8522C-08E4-4369-8DEF-F23AA61C591A},24258.5830112649,11226805.9257915
4520,E05010933,Kidlington West, ,448045,212998,-1.30444,51.81356,{A21055B0-0899-41C5-A1FA-046A03279168},26438.0146350001,16637756.7661989
4521,E05010934,Launton and Otmoor, ,453598,218219,-1.2230901,51.859989,{98A5E27F-FDC1-40E2-9FF2-0695F2E0D2D2},97514.0676237742,122003183.57005
4522,E05010935,Cherryfield, ,340424,397722,-2.8990099,53.472851,{22C90F55-6D3C-4541-96DA-8283DEFEF283},12444.5359818534,3953154.35118343
4523,E05010936,Halewood North, ,345662,387711,-2.8183801,53.38345,{37BBD41C-9EB5-4D38-AB6F-F6DBAD5E4F57},22065.0227353036,10729195.2159679
4524,E05010937,Halewood South, ,345659,385047,-2.81797,53.359501,{1104D5CE-E3FB-45B8-BDCF-0DBD7245A270},13267.8942055565,6599972.21113713
4525,E05010938,Northwood, ,343606,398442,-2.8512101,53.479679,{6C62BB4F-B4A8-40EE-9197-CD1349243014},15922.7080265291,10585537.232843
4526,E05010939,Page Moss, ,343101,391992,-2.85765,53.42165,{C7690DCC-790D-4B38-A79F-43D205400CF9},6516.70137780734,2057072.48358585
4527,E05010940,Prescot North, ,344907,394249,-2.8308699,53.442131,{F5916BAD-C9A3-4CF5-B534-5AB69F5BA2D5},23190.7488161171,19503799.5031195
4528,E05010941,Prescot South, ,347299,391978,-2.7944901,53.421959,{6422DA6C-2557-4E26-A03F-18ECC72D4045},7159.30388572649,1777601.00570844
4529,E05010942,Roby, ,342909,390189,-2.8602099,53.40543,{C48B4D91-4CD2-4665-AD89-1E80E064FA1E},10001.2554370445,3930542.8363741
4530,E05010943,Shevington, ,341428,400353,-2.8843801,53.496609,{1467F477-281A-4EDF-BEDD-690105E04D2E},5750.32836736477,2006695.56634242
4531,E05010944,St Gabriels, ,345313,390173,-2.8240499,53.40554,{0358080A-7A17-4F4E-9571-D09748871323},8944.61530620653,3149455.14445392
4532,E05010945,St Michaels, ,344841,391850,-2.83145,53.420559,{66B4E795-DFE3-4B4A-8B0B-965D532FB94A},7557.00066160342,2558799.91921557
4533,E05010946,Stockbridge, ,342975,393204,-2.8597701,53.432529,{B0B17234-C81A-42A1-9A34-CC0EED41B390},9494.45555224257,2693335.33835036
4534,E05010947,Swanside, ,342030,390931,-2.87357,53.411999,{DB421CD5-E062-426D-93B7-8FFE771A9BDF},6582.33791385335,1518564.34452949
4535,E05010948,Whiston and Cronton, ,348505,389104,-2.7758701,53.396252,{F4055C6D-56D5-4557-94F4-6B72BF28C186},22512.7829024845,12607951.1631952
4536,E05010949,Whitefield, ,340462,398839,-2.8986499,53.482899,{173AD796-01B5-4182-B7E4-0860AF922135},7273.45607079685,2828384.43972992
4537,E05010950,Abbeydale, ,385532,216083,-2.21141,51.843159,{4AEE8E42-FB2E-4F06-97FD-BCD5BAEC6173},6880.85629951629,1625881.45154244
4538,E05010951,Abbeymead, ,386577,216368,-2.19625,51.845749,{732EB2D6-9745-4E16-BBC4-C015B8854DBB},5136.94727677076,1142711.05263263
4539,E05010952,Barnwood, ,385809,217690,-2.2074499,51.85762,{47B42ACD-0967-48C3-A213-8678C9FE8C32},9645.33108132904,2873082.86463373
4540,E05010953,Barton and Tredworth, ,383992,217585,-2.23383,51.856621,{7751AB16-CD8A-498F-8935-28AABA9718FC},4713.88136926516,1315606.27254278
4541,E05010954,Coney Hill, ,385038,217281,-2.2186301,51.85392,{355E4CC2-0EC2-4C25-AFBE-59948AAB8FAE},4889.36723034151,915347.165788365
4542,E05010955,Elmbridge, ,385209,218936,-2.2162199,51.868801,{E81776EB-A4E2-4C59-9480-88DFA86584FB},6760.62310190449,1884868.53870135
4543,E05010956,Grange, ,381976,214602,-2.2629499,51.829739,{186B1BA2-9A02-4021-8994-E576367097C5},6172.17680056149,1577374.03316371
4544,E05010957,Hucclecote, ,387094,217488,-2.1887901,51.855831,{DEA700E7-2F30-4576-B1F0-D8FB5B26B6C2},6859.79409889964,1564975.3761303
4545,E05010958,Kingsholm and Wotton, ,383770,219361,-2.2371399,51.872581,{93AFA9D3-1437-425A-B6F1-9BA6680EE4FF},7148.02476844372,1674018.00720971
4546,E05010959,Kingsway, ,381716,213805,-2.26668,51.822571,{D6B48499-FC14-4931-8D36-FB890FB7AC81},4959.92277809845,1189831.25686034
4547,E05010960,Longlevens, ,384859,219939,-2.2213399,51.877811,{6FC332C1-B5B6-4203-AA96-F4305A3DAF64},7728.23987086773,2833234.82941909
4548,E05010961,Matson and Robinswood, ,384647,215508,-2.2242301,51.837971,{62CC4A0B-B4E2-4634-94F9-5BDAC1C85037},11229.5329913123,4628819.02477344
4549,E05010962,Moreland, ,383040,216880,-2.2476201,51.850262,{5A5FD4D4-1AF2-4936-BEDB-785A4A2F32C8},6293.80705041992,1828228.52431443
4550,E05010963,Podsmead, ,382510,216079,-2.25527,51.84304,{3672F8D9-E895-47C0-A3E7-C57A98A56ED8},5474.43225300457,1684768.80433338
4551,E05010964,Quedgeley Fieldcourt, ,380995,214050,-2.2771499,51.824741,{6C25E4A5-7605-4610-B36B-D75B910955F7},10034.7088005157,2288241.51138196
